experiment,participant,choice_index,nll,num_tokens
kool2016when/exp1.csv,9,85,0.03232165053486824,1
kool2016when/exp1.csv,9,86,1.056885838508606,1
kool2016when/exp1.csv,9,87,0.5445850491523743,1
kool2016when/exp1.csv,9,88,0.26196038722991943,1
kool2016when/exp1.csv,9,89,0.28815004229545593,1
kool2016when/exp1.csv,9,90,0.6957809329032898,1
kool2016when/exp1.csv,9,91,2.35294246673584,1
kool2016when/exp1.csv,9,92,0.7724377512931824,1
kool2016when/exp1.csv,9,93,1.3271031379699707,1
kool2016when/exp1.csv,9,94,1.4112975597381592,1
kool2016when/exp1.csv,9,95,0.9010449051856995,1
kool2016when/exp1.csv,9,96,0.586068332195282,1
kool2016when/exp1.csv,9,97,0.6974241733551025,1
kool2016when/exp1.csv,9,98,0.2899140417575836,1
kool2016when/exp1.csv,9,99,2.0203328132629395,1
kool2016when/exp1.csv,9,100,0.4347195327281952,1
kool2016when/exp1.csv,9,101,1.3170150518417358,1
kool2016when/exp1.csv,9,102,0.1486635059118271,1
kool2016when/exp1.csv,9,103,1.140352487564087,1
kool2016when/exp1.csv,9,104,0.7586746215820312,1
kool2016when/exp1.csv,9,105,0.3152403235435486,1
kool2016when/exp1.csv,9,106,0.2563897967338562,1
kool2016when/exp1.csv,9,107,0.0629129484295845,1
kool2016when/exp1.csv,9,108,0.3501046895980835,1
kool2016when/exp1.csv,9,109,0.43212321400642395,1
kool2016when/exp1.csv,9,110,0.4327646791934967,1
kool2016when/exp1.csv,9,111,0.22888889908790588,1
kool2016when/exp1.csv,9,112,0.09114068001508713,1
kool2016when/exp1.csv,9,113,1.2257843017578125,1
kool2016when/exp1.csv,9,114,1.138805866241455,1
kool2016when/exp1.csv,9,115,0.2834927439689636,1
kool2016when/exp1.csv,9,116,0.6346830129623413,1
kool2016when/exp1.csv,9,117,0.5251740217208862,1
kool2016when/exp1.csv,9,118,0.0902116447687149,1
kool2016when/exp1.csv,9,119,0.1816948503255844,1
kool2016when/exp1.csv,10,0,2.105257511138916,1
kool2016when/exp1.csv,10,1,0.7779995799064636,1
kool2016when/exp1.csv,10,2,0.7809749841690063,1
kool2016when/exp1.csv,10,3,1.050422191619873,1
kool2016when/exp1.csv,10,4,0.4815116226673126,1
kool2016when/exp1.csv,10,5,0.31224820017814636,1
kool2016when/exp1.csv,10,6,0.1271340250968933,1
kool2016when/exp1.csv,10,7,0.6087458729743958,1
kool2016when/exp1.csv,10,8,0.3078722357749939,1
kool2016when/exp1.csv,10,9,0.19341503083705902,1
kool2016when/exp1.csv,10,10,0.05186348780989647,1
kool2016when/exp1.csv,10,11,0.29032424092292786,1
kool2016when/exp1.csv,10,12,0.017460092902183533,1
kool2016when/exp1.csv,10,13,0.437463641166687,1
kool2016when/exp1.csv,10,14,0.0954834595322609,1
kool2016when/exp1.csv,10,15,0.02134961262345314,1
kool2016when/exp1.csv,10,16,0.4064241945743561,1
kool2016when/exp1.csv,10,17,0.0411161407828331,1
kool2016when/exp1.csv,10,18,0.0056636580266058445,1
kool2016when/exp1.csv,10,19,0.011763843707740307,1
kool2016when/exp1.csv,10,20,0.25652799010276794,1
kool2016when/exp1.csv,10,21,3.0518712997436523,1
kool2016when/exp1.csv,10,22,1.345566749572754,1
kool2016when/exp1.csv,10,23,2.245424747467041,1
kool2016when/exp1.csv,10,24,0.3363519608974457,1
kool2016when/exp1.csv,10,25,0.04771915823221207,1
kool2016when/exp1.csv,10,26,1.0588539838790894,1
kool2016when/exp1.csv,10,27,0.8293092250823975,1
kool2016when/exp1.csv,10,28,1.0609673261642456,1
kool2016when/exp1.csv,10,29,0.9457950592041016,1
kool2016when/exp1.csv,10,30,0.0909811332821846,1
kool2016when/exp1.csv,10,31,0.582834005355835,1
kool2016when/exp1.csv,10,32,0.25650760531425476,1
kool2016when/exp1.csv,10,33,0.6383240818977356,1
kool2016when/exp1.csv,10,34,0.39175868034362793,1
kool2016when/exp1.csv,10,35,0.22747622430324554,1
kool2016when/exp1.csv,10,36,0.13435950875282288,1
kool2016when/exp1.csv,10,37,0.5784796476364136,1
kool2016when/exp1.csv,10,38,0.10505859553813934,1
kool2016when/exp1.csv,10,39,1.8090753555297852,1
kool2016when/exp1.csv,10,40,0.39345356822013855,1
kool2016when/exp1.csv,10,41,0.6956332325935364,1
kool2016when/exp1.csv,10,42,0.4807969927787781,1
kool2016when/exp1.csv,10,43,0.2652016580104828,1
kool2016when/exp1.csv,10,44,0.8403881788253784,1
kool2016when/exp1.csv,10,45,1.2292635440826416,1
kool2016when/exp1.csv,10,46,0.4320666491985321,1
kool2016when/exp1.csv,10,47,0.35615217685699463,1
kool2016when/exp1.csv,10,48,0.3908439576625824,1
kool2016when/exp1.csv,10,49,0.7612813711166382,1
kool2016when/exp1.csv,10,50,0.5298596620559692,1
kool2016when/exp1.csv,10,51,0.22746749222278595,1
kool2016when/exp1.csv,10,52,0.04068347439169884,1
kool2016when/exp1.csv,10,53,0.1816626489162445,1
kool2016when/exp1.csv,10,54,0.049638185650110245,1
kool2016when/exp1.csv,10,55,0.38933509588241577,1
kool2016when/exp1.csv,10,56,0.10109351575374603,1
kool2016when/exp1.csv,10,57,0.5799823999404907,1
kool2016when/exp1.csv,10,58,0.014947437681257725,1
kool2016when/exp1.csv,10,59,0.28374695777893066,1
kool2016when/exp1.csv,10,60,0.05025293678045273,1
kool2016when/exp1.csv,10,61,0.28240758180618286,1
kool2016when/exp1.csv,10,62,0.18953420221805573,1
kool2016when/exp1.csv,10,63,1.0559165477752686,1
