experiment,participant,choice_index,nll,num_tokens
xiong2023neural/exp1.csv,28,143,0.08903193473815918,1
xiong2023neural/exp1.csv,28,144,0.08903989940881729,1
xiong2023neural/exp1.csv,28,145,0.08904001116752625,1
xiong2023neural/exp1.csv,28,146,2.2379310131073,1
xiong2023neural/exp1.csv,28,147,0.34862974286079407,1
xiong2023neural/exp1.csv,28,148,0.12703093886375427,1
xiong2023neural/exp1.csv,28,149,0.07897567003965378,1
xiong2023neural/exp1.csv,28,150,2.929965019226074,1
xiong2023neural/exp1.csv,28,151,0.17988178133964539,1
xiong2023neural/exp1.csv,28,152,0.10032164305448532,1
xiong2023neural/exp1.csv,28,153,1.0538568496704102,1
xiong2023neural/exp1.csv,28,154,0.9742394089698792,1
xiong2023neural/exp1.csv,28,155,0.4288314878940582,1
xiong2023neural/exp1.csv,28,156,0.6327439546585083,1
xiong2023neural/exp1.csv,28,157,0.42885127663612366,1
xiong2023neural/exp1.csv,28,158,0.6327727437019348,1
xiong2023neural/exp1.csv,28,159,1.137010931968689,1
xiong2023neural/exp1.csv,28,160,0.7577614784240723,1
xiong2023neural/exp1.csv,28,161,0.2255452573299408,1
xiong2023neural/exp1.csv,28,162,0.2520643174648285,1
xiong2023neural/exp1.csv,28,163,0.20153632760047913,1
xiong2023neural/exp1.csv,28,164,0.20154674351215363,1
xiong2023neural/exp1.csv,28,165,1.8048577308654785,1
xiong2023neural/exp1.csv,28,166,0.5760748386383057,1
xiong2023neural/exp1.csv,28,167,0.20155571401119232,1
xiong2023neural/exp1.csv,28,168,0.1428074836730957,1
xiong2023neural/exp1.csv,28,169,0.20156848430633545,1
xiong2023neural/exp1.csv,28,170,0.14280541241168976,1
xiong2023neural/exp1.csv,28,171,0.17989394068717957,1
xiong2023neural/exp1.csv,28,172,0.3486175537109375,1
xiong2023neural/exp1.csv,28,173,1.3134324550628662,1
xiong2023neural/exp1.csv,28,174,0.28132349252700806,1
xiong2023neural/exp1.csv,28,175,0.1428581178188324,1
xiong2023neural/exp1.csv,28,176,0.14283610880374908,1
xiong2023neural/exp1.csv,28,177,0.20160521566867828,1
xiong2023neural/exp1.csv,28,178,0.11296609789133072,1
xiong2023neural/exp1.csv,28,179,0.11297344416379929,1
xiong2023neural/exp1.csv,28,180,0.17992082238197327,1
xiong2023neural/exp1.csv,28,181,0.7578171491622925,1
